point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source	is_centroid	measurement_date	valid_sampling_unit	valid_refpoint	valid_type	x_coord	y_coord	select_prob	measured_valid_cycle1	measured_cycle1	selection_step1	source_bwk	jaar_kartering
627513_1	627513	627513	1	0	9130_end	529569_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	131517.591973471	163438.113583292	0.639062464237213	0	0	1	174	2017
6275206_1	6275206	6275206	1	0	6230_ha	678563_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	179709.591973471	181774.113583292	0.0694175213575363	0	0	1	0710	2007
6275702_1	6275702	6275702	1	0	6230_ha	638513_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	217405.591973471	205198.113583292	0.371922791004181	0	0	1	199	2019
6276841_1	6276841	6276841	1	0	91E0_sf	182789_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	137341.6	194766.1	0.683788120746613	0	0	1	13l	2013
627758_1	627758	627758	1	0	9190	507988_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	189565.591973471	218830.113583292	0.0440693795681	0	0	1	178	2017
6278_1	6278	6278	1	0	9160	537305_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	183325.6	179758.1	0.0884317383170128	0	0	1	174	2017
6278390_1	6278390	6278390	0	0	2330	569872_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	200861.591973471	214542.113583292	0.498392105102539	0	0	0	99w	1999
6278726_1	6278726	6278726	0	0	6230_ha	597198_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	174909.591973471	168366.113583292	0.0952556058764458	0	0	1	01z	2001
627889_1	627889	627889	1	0	2120	645479_v2020	76	habitatmap 2020	1	NA	NA	NA	NA	23421.6	198478.1	0.0447926744818687	0	0	1	10	2010
627889_2	627889	627889	1	0	2160	645479_v2020	12	assessment/habitatmap 2020	1	19250	1	1	1	23421.6	198478.1	0	1	1	1	10	2010
627922_2	63542482	627922	1	0	6230_hn	380710_v2020	80	assessment/habitatmap 2020	0	17053	1	1	1	219486.3	196748.4	0	1	1	1	196	2019
6279345_1	6279345	6279345	1	0	2130_had	601976_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	23837.591973471	196206.113583292	0.180204823613167	0	0	1	l	NA
62799864_1	62799864	62799864	1	0	2330	619425_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	187805.591973471	218222.113583292	0.57918781042099	0	0	1	179	2017
6280150_1	6280150	6280150	1	0	6230_ha	534283_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	177693.591973471	208238.113583292	0.952583014965057	0	0	1	159	2015
62806864_1	62806864	62806864	1	0	2330	384032_v2020	50	habitatmap 2020	1	NA	NA	NA	NA	235901.591973471	195918.113583292	0.571830689907074	0	0	0	192	2019
628190_1	628190	628190	1	0	9190	589353_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	167101.591973471	229838.113583292	0.690905451774597	0	0	1	179	2017
6282933_1	6282933	6282933	0	0	1330_hpr	445152_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	69885.591973471	220462.113583292	0.902136921882629	0	0	1	1510	2015
6283441_1	6283441	6283441	1	0	2130_had	169536_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	24541.591973471	196590.113583292	0.319184809923172	0	0	1	l	NA
6284758_1	6284758	6284758	1	0	7140_oli	632391_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	185789.591973471	210478.113583292	0.193793416023254	0	0	1	189	2018
6285138_1	6285138	6285138	1	0	6230_ha	542950_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	242333.591973471	196238.113583292	0.349616318941116	0	0	0	1710	2017
628710_1	628710	628710	0	0	9160	571631_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	206301.591973471	180878.113583292	0.115961886942387	0	0	1	049	2004
6287153_1	6287153	6287153	1	0	2170	561267_v2018	55	habitatmap 2020	1	NA	NA	NA	NA	32541.6	203566.1	0.260100662708282	0	0	1	05l	2005
62884112_1	62884112	62884112	1	0	7140_mrd	629780_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	223261.591973471	217294.113583292	0.725151360034943	0	0	0	189	2018
62884960_1	62884960	62884960	1	0	6510_hus	415245_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	178205.591973471	242094.113583292	0.59763103723526	0	0	0	176	2017
628953_1	628953	628953	1	0	9130_end	545071_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	115325.591973471	168526.113583292	0.777865946292877	0	0	1	174	2017
629046_1	629046	629046	1	0	9190	491792_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	192541.591973471	192078.113583292	0.654110193252563	0	0	0	165	2016
62934_1	62934	62934	0	0	9120	647073_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	182845.591973471	211534.113583292	0.905582010746002	0	0	1	986	1998
629481_1	629481	629481	0	0	91E0	514373_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	139037.591973471	200046.113583292	0.901683151721954	0	0	0	ob	NA
62953_1	62953	62953	0	0	91E0_va	426283_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	142749.591973471	191662.113583292	0.258330553770065	0	0	0	ob	NA
62966998_1	62966998	NA	1	1	9120	640369_v2020	100	habitatmap 2020	0	NA	NA	NA	NA	172942.4	216179.8	0.193108424544334	0	0	1	194	2019
6296753_1	6296753	6296753	0	0	2160	455875_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	23485.591973471	199726.113583292	0.248168736696243	0	0	1	049	2004
6297902_1	6297902	6297902	1	0	6230_ha	505782_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	191133.591973471	231662.113583292	0.302272081375122	0	0	0	166	2016
629958_1	629958	629958	1	0	91E0_va	545470_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	164413.591973471	177806.113583292	0.546189665794373	0	0	1	175	2017
629958_1	629958	629958	1	0	91E0_vm	545470_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	164413.591973471	177806.113583292	0.546189665794373	0	0	0	175	2017
629993_1	629993	629993	0	0	9120_qb	636504_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	151261.591973471	194670.113583292	0.306471467018127	0	0	0	97v	1997
63_1	10342193	63	1	0	2120	448278_v2018	100	assessment/habitatmap 2020	1	18184	1	1	1	33629.6	204462.1	0	1	1	1	05l	2005
6300118_1	6300118	6300118	1	0	6410_mo	640950_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	180189.6	215854.1	0.537913382053375	0	0	1	196	2019
6303029_1	6303029	6303029	1	0	2180	587725_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	76829.591973471	226830.113583292	0.884704530239105	0	0	1	16l	2016
6303157_1	6303157	6303157	1	0	1330_hpr	509121_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	62717.591973471	221838.113583292	0.000629793852567673	0	0	1	1510	2015
6303281_1	6303281	6303281	1	0	2170	501917_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	30173.6	202734.1	0.538572132587433	0	0	0	05l	2005
630482_1	630482	630482	0	0	4030	561087_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	223197.591973471	191918.113583292	0.388404816389084	0	0	1	054	2005
63051024_1	63051024	63051024	1	0	6510_hus	632714_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	219069.591973471	217358.113583292	0.886036396026611	0	0	0	185	2018
6305750_1	6305750	6305750	0	0	2330	560322_v2020	50	habitatmap 2020	1	NA	NA	NA	NA	185693.591973471	208622.113583292	0.604062855243683	0	0	0	986	1998
6306817_1	6306817	6306817	1	0	1330_hpr	479131_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	57213.591973471	212750.113583292	0.824908852577209	0	0	1	158	2015
63071584_1	63071584	63071584	1	0	6510_hus	627843_v2014	28	habitatmap 2020	1	NA	NA	NA	NA	177629.591973471	241358.113583292	0.250374287366867	0	0	1	056	2005
630809_1	630809	630809	1	0	9130_end	174403_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	99325.591973471	162094.113583292	0.702186822891235	0	0	1	183	2018
6308326_1	6308326	6308326	1	0	6230_ha	335543_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	203837.591973471	170702.113583292	0.256649374961853	0	0	0	106	2010
630902_1	630902	630902	1	0	91E0_vm	510196_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	205789.591973471	211726.113583292	0.572196125984192	0	0	1	165	2016
630902_1	630902	630902	1	0	91E0_vo	510196_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	205789.6	211726.1	0.572196125984192	0	0	0	165	2016
6310966_1	6310966	6310966	0	0	6230_hn	358537_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	198333.591973471	188046.113583292	0.654260754585266	0	0	1	194	2019
631129_1	631129	631129	1	0	91E0_va	643190_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	113341.591973471	177550.113583292	0.749718248844147	0	0	0	195	2019
631129_1	631129	631129	1	0	91E0_vc	643190_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	113341.6	177550.1	0.749718248844147	0	0	0	195	2019
631209_1	631209	631209	1	0	91E0_sf	514073_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	129821.591973471	199278.113583292	0.724970102310181	0	0	1	13l	2013
6312913_1	6312913	6312913	1	0	6230_hmo	538239_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	50781.591973471	183758.113583292	0.420250296592712	0	0	1	178	2017
6313609_1	6313609	NA	0	1	91E0_va	651941_v2014	100	habitatmap 2020	0	NA	NA	NA	NA	107942.2	186679.8	0.887121021747589	0	0	1	034	2003
6314677_1	6314677	6314677	1	0	2190_overig	441561_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	66077.6	224558.1	0.935906767845154	0	0	1	059	2005
6315929_1	6315929	6315929	0	0	6510_hua	614968_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	94653.591973471	169486.113583292	0.0658099055290222	0	0	1	086	2008
63163590_1	63163590	NA	1	1	9160	545056_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	164923.5	180118.2	0.192767918109894	0	0	1	173	2017
6317142_1	6317142	6317142	0	0	6230_ha	592158_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	185021.591973471	196046.113583292	0.0482143089175224	0	0	1	079	2007
6317233_1	6317233	6317233	1	0	2170	509579_v2020	15	habitatmap 2020	1	NA	NA	NA	NA	24189.591973471	199278.113583292	0.557422459125519	0	0	0	10	2010
631734_1	631734	631734	1	0	2330_bu	631315_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	217277.6	202126.1	0.976237058639526	0	0	0	186	2018
631734_1	631734	631734	1	0	6230_hn	631315_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	217277.591973471	202126.113583292	0.976237058639526	0	0	0	186	2018
6317737_1	6317737	6317737	0	0	2330_dw	502284_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	124061.591973471	189966.113583292	0.93679940700531	0	0	0	176	2017
63190_1	63190	63190	0	0	9120	592161_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	172605.591973471	207118.113583292	0.347839504480362	0	0	1	987	1998
63195416_1	63195416	63195416	1	0	6510_hus	344921_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	164349.591973471	187374.113583292	0.545227468013763	0	0	1	195	2019
631966_1	631966	631966	1	0	9190	634138_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	174077.591973471	225358.113583292	0.336878180503845	0	0	1	1811	2018
631985_1	43639985	631985	1	1	2180	539187_v2018	100	assessment/habitatmap 2020	0	18530	1	1	1	25928.6	199179.6	0	1	1	1	11	2011
6320002_1	6320002	6320002	1	0	9130_fm	448566_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	258461.591973471	159886.113583292	0.964201688766479	0	0	0	067	2006
632177_1	632177	632177	1	0	2120	601031_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	43549.6	211214.1	0.592803120613098	0	0	0	04l	2004
632177_1	632177	632177	1	0	2130_hd	601031_v2014	80	habitatmap 2020	1	NA	NA	NA	NA	43549.6	211214.1	0.592803120613098	0	0	1	04l	2004
632185_1	632185	632185	0	0	9130_end	455114_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	138397.591973471	181038.113583292	0.729004323482513	0	0	1	l	NA
6321874_1	6321874	6321874	1	0	6230_ha	384251_v2018	95	habitatmap 2020	1	NA	NA	NA	NA	225885.591973471	187758.113583292	0.996166884899139	0	0	0	196	2019
6322353_1	6322353	6322353	1	0	2160	638411_v2014	10	assessment/habitatmap 2020	1	NA	NA	NA	NA	29821.6	202030.1	0.100305669009686	0	0	0	05l	2005
632245_1	47092737	632245	1	1	2180	638283_v2014	100	assessment/habitatmap 2020	0	19205	1	1	1	55782.8	218450.3	0	1	1	1	044	2004
632273_1	632273	632273	1	0	9120_qb	506476_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	52765.591973471	172142.113583292	0.387327492237091	0	0	1	168	2016
6323697_1	6323697	6323697	0	0	6510_hua	169460_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	43293.591973471	187630.113583292	0.845454037189484	0	0	1	97	1997
6325693_1	6325693	6325693	0	0	1330_hpr	607458_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	141245.591973471	222414.113583292	0.556502938270569	0	0	0	02ex	2002
63264262_1	63264262	NA	1	1	9120	419574_v2020	100	habitatmap 2020	0	NA	NA	NA	NA	153942.3	161679.9	0.847890555858612	0	0	1	11l	2011
63270_1	63270	63270	0	0	6510_hu	469639_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	208029.6	165070.1	0.0929818749427795	0	0	1	1610	2016
63270_2	63270	63270	0	0	6510_hu	469639_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	208030.971	165072.965	0.0929818749427795	0	0	1	1610	2016
6328373_1	6328373	6328373	1	0	2130_had	578127_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	76061.591973471	226414.113583292	0.269009977579117	0	0	0	026	2002
6328786_1	6328786	6328786	1	0	2330_dw	511456_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	231805.591973471	189646.113583292	0.913496136665344	0	0	0	169	2016
6330001_1	6330001	6330001	0	0	6510_hua	145548_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	38077.591973471	183982.113583292	0.114405564963818	0	0	1	185	2018
633054_1	633054	633054	1	0	4010	528606_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	164093.591973471	226190.113583292	0.141095593571663	0	0	1	177	2017
6331510_1	6331510	6331510	1	0	7140_oli	532312_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	206525.591973471	212046.113583292	0.606698155403137	0	0	0	166	2016
633177_1	633177	633177	1	0	9130_end	545074_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	113565.591973471	169774.113583292	0.189904138445854	0	0	1	174	2017
6332342_1	6332342	6332342	1	0	7140_meso	421005_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	214813.591973471	196910.113583292	0.675800144672394	0	0	1	197	2019
6333617_1	6333617	6333617	1	0	2180	490473_v2020	98	habitatmap 2020	1	NA	NA	NA	NA	25597.591973471	199118.113583292	0.786586582660675	0	0	1	10	2010
6334022_1	6334022	6334022	1	0	6230_ha	317174_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	171677.591973471	166382.113583292	0.690375864505768	0	0	0	137	2013
6334162_1	6334162	6334162	1	0	7140_oli	301195_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	224541.591973471	188526.113583292	0.303099662065506	0	0	0	149	2014
633582_1	633582	633582	1	0	9190	493104_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	203197.591973471	225518.113583292	0.3855359852314	0	0	1	1611	2016
633718_1	633718	633718	0	0	91E0_vm	667193_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	204477.591973471	208686.113583292	0.707359313964844	0	0	0	98z	1998
63372596_1	63372596	63372596	1	0	2190_mp	603416_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	77949.591973471	227854.113583292	0.394499748945236	0	0	0	028	2002
633810_1	633810	633810	1	0	2310	314159_v2016	99	habitatmap 2020	1	NA	NA	NA	NA	229981.591973471	195726.113583292	0.726103901863098	0	0	1	085	2008
63387446_1	63387446	NA	0	1	9120	634749_v2014	100	habitatmap 2020	0	NA	NA	NA	NA	190942.2	194679.9	0.389360189437866	0	0	1	074	2007
6340353_1	6340353	6340353	1	0	6230_hmo	562413_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	61309.591973471	205326.113583292	0.173959612846375	0	0	1	179	2017
63421590_1	63421590	NA	0	1	9190	493338_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	167942.2	205179.8	0.651325643062592	0	0	1	1611	2016
6343910_1	6343910	6343910	1	0	6230_ha	316746_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	216733.591973471	176046.113583292	0.0689326450228691	0	0	1	158	2015
6343910_1	6343910	6343910	1	0	6410_mo	316746_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	216733.591973471	176046.113583292	0.0689326450228691	0	0	1	158	2015
634417_2	1650225	634417	1	0	2120	606676_v2018	75	assessment/habitatmap 2020	1	18855	1	1	1	29373.6	203054.2	0	1	1	1	049	2004
63445044_1	63445044	63445044	0	0	2180	638175_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	71869.591973471	226190.113583292	0.728992402553558	0	0	1	056	2005
6345729_1	6345729	6345729	1	0	2180	638585_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	55901.591973471	218510.113583292	0.40585333108902	0	0	1	044	2004
634673_1	634673	634673	1	0	2190_overig	451175_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	33597.6	203630.1	0.62065589427948	0	0	1	043	2004
6346962_1	6346962	6346962	1	0	6230_hmo	485276_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	221949.591973471	199630.113583292	0.105244308710098	0	0	1	166	2016
634846_1	634846	634846	1	0	9190	494772_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	158589.591973471	226638.113583292	0.617034912109375	0	0	0	163	2016
6348469_1	6348469	6348469	0	0	1330_hpr	455691_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	69469.591973471	219822.113583292	0.599099218845367	0	0	1	1510	2015
6348977_1	6348977	6348977	1	0	2130_had	169536_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	24477.591973471	196558.113583292	0.0244208592921495	0	0	1	l	NA
63490705_1	63490705	NA	1	1	9120	551567_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	31942.1	177679.7	0.0759484469890594	0	0	1	174	2017
6349698_1	6349698	6349698	0	0	6510_huk	576557_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	252477.6	158542.1	0.72136527299881	0	0	0	066	2006
63503668_1	63503668	63503668	1	0	2190_mp	608783_v2018	15	habitatmap 2020	1	NA	NA	NA	NA	77501.591973471	228270.113583292	0.834495961666107	0	0	0	1711	2017
635062_1	635062	635062	0	0	91E0_vm	653678_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	210365.591973471	196430.113583292	0.670043587684631	0	0	1	056	2005
635182_1	635182	635182	1	0	91E0_vn	656493_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	192669.591973471	227566.113583292	0.968893826007843	0	0	1	047	2004
63523592_1	63523592	63523592	1	0	7140_mrd	470747_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	106685.591973471	215566.113583292	0.302082270383835	0	0	1	147	2014
6352686_1	6352686	6352686	0	0	4010	412308_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	199709.591973471	226798.113583292	0.256451845169067	0	0	1	98z	1998
635614_1	635614	635614	1	0	4010	541819_v2016	60	habitatmap 2020	1	NA	NA	NA	NA	154813.591973471	231758.113583292	0.147357270121574	0	0	1	147	2014
63566166_1	63566166	NA	1	1	91E0_vm	413124_v2020	70	habitatmap 2020	0	NA	NA	NA	NA	183942.2	190679.8	0.622175753116608	0	0	1	186	2018
6356754_1	6356754	6356754	0	0	4010	555422_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	219709.591973471	210094.113583292	0.178845286369324	0	0	1	148	2014
63581081_1	63581081	NA	1	1	9130_end	561902_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	89942.2	170180	0.48213067650795	0	0	1	154	2015
635910_1	635910	635910	0	0	9160	603512_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	164477.591973471	159726.113583292	0.211214616894722	0	0	1	004	2000
63594665_1	63594665	NA	1	1	91E0_sf	183427_v2020	100	habitatmap 2020	0	NA	NA	NA	NA	136250.4	191704	0.822257995605469	0	0	1	13l	2013
6359670_1	6359670	6359670	0	0	6230_ha	590909_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	215581.591973471	209230.113583292	0.342793583869934	0	0	1	176	2017
636089_1	636089	636089	1	0	9130_end	539331_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	143773.591973471	154830.113583292	0.161204323172569	0	0	1	183	2018
63612856_1	63612856	63612856	1	0	2330	414778_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	214333.591973471	198158.113583292	0.399595975875854	0	0	1	1810	2018
636146_1	636146	636146	0	0	6510_hu	585469_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	239421.591973471	174734.113583292	0.131324946880341	0	0	1	0610	2006
63616808_1	63616808	63616808	0	0	6230_hnk	118623_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	207261.591973471	163758.113583292	0.219875514507294	0	0	0	139	2013
63622_1	63622	63622	1	0	9120	376244_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	185053.591973471	179950.113583292	0.560894072055817	0	0	0	184	2018
63622_1	63622	63622	1	0	91E0_va	376244_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	185053.591973471	179950.113583292	0.560894072055817	0	0	1	184	2018
63622_1	63622	63622	1	0	91E0_vm	376244_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	185053.591973471	179950.113583292	0.560894072055817	0	0	0	184	2018
63633_1	63633	63633	0	0	9130_end	634291_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	28637.591973471	182286.113583292	0.69653981924057	0	0	1	984	1998
63636916_1	63636916	63636916	1	0	2190_mp	624620_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	58653.591973471	220462.113583292	0.969098687171936	0	0	1	057	2005
636534_1	636534	636534	1	0	2310	631432_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	213245.591973471	202478.113583292	0.0241136737167835	0	0	1	186	2018
636614_1	636614	636614	0	0	9120_qb	405195_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	160669.591973471	185358.113583292	0.419302046298981	0	0	0	l	NA
63671392_1	63671392	63671392	0	0	6510_hus	415245_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	178525.591973471	242062.113583292	0.748257398605347	0	0	0	176	2017
6367345_1	6367345	6367345	1	0	2130_had	444760_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	54173.591973471	216302.113583292	0.0217810124158859	0	0	1	028	2002
6369910_1	6369910	6369910	1	0	2330_dw	631271_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	217405.591973471	203534.113583292	0.476077705621719	0	0	0	186	2018
6370934_1	6370934	6370934	1	0	7140_oli	637974_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	213245.591973471	204014.113583292	0.687645852565765	0	0	1	1911	2019
63725497_1	63725497	NA	0	1	9120	641542_v2014	100	habitatmap 2020	0	NA	NA	NA	NA	146942.2	161179.8	0.281183004379272	0	0	1	986	1998
6373169_1	6373169	6373169	1	0	2160	638604_v2014	80	assessment/habitatmap 2020	1	NA	NA	NA	NA	30237.6	202286.1	0.0778503939509392	0	0	1	05l	2005
6374006_1	6374006	6374006	1	0	2330_dw	638444_v2020	50	habitatmap 2020	1	NA	NA	NA	NA	218109.591973471	204398.113583292	0.0181509479880333	0	0	1	192	2019
63750_1	63750	63750	0	0	9120	419594_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	161501.591973471	168654.113583292	0.15096540749073	0	0	1	11l	2011
6375718_1	6375718	6375718	1	0	6510_huk	316658_v2016	60	habitatmap 2020	1	NA	NA	NA	NA	213341.6	161486.1	0.142559394240379	0	0	1	155	2015
63771089_1	63771089	NA	0	1	9120	114069_v2014	70	habitatmap 2020	0	NA	NA	NA	NA	49912.6	172160.1	0.959084808826447	0	0	0	987	1998
6379697_1	6379697	6379697	0	0	2120	456487_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	27549.591973471	200238.113583292	0.935947000980377	0	0	0	13o	2013
6379697_1	6379697	6379697	0	0	2130_hd	456487_v2016	60	habitatmap 2020	1	NA	NA	NA	NA	27549.591973471	200238.113583292	0.935947000980377	0	0	0	13o	2013
637998_1	637998	637998	1	0	9190	512430_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	191837.591973471	220526.113583292	0.365573227405548	0	0	1	177	2017
638046_1	638046	638046	0	0	6510_hus	558115_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	181181.6	241582.1	0.293337970972061	0	0	0	058	2005
638134_1	638134	638134	0	0	2310	412169_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	209181.591973471	201006.113583292	0.490604639053345	0	0	1	98z	1998
6381622_1	6381622	6381622	0	0	6230	572392_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	195453.591973471	189934.113583292	0.0999616160988808	0	0	1	0410	2004
63830_1	63830	63830	0	0	9120	607145_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	183869.591973471	188078.113583292	0.850600183010101	0	0	0	076	2007
63846192_1	63846192	63846192	1	0	2190_mp	517224_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	35869.591973471	205838.113583292	0.158348277211189	0	0	1	196	2019
63850774_1	63850774	NA	1	1	91E0_vn	670334_v2014	100	habitatmap 2020	0	NA	NA	NA	NA	163965.1	187172.4	0.162094980478287	0	0	1	194	2019
6385682_1	6385682	6385682	0	0	2330_dw	544849_v2016	40	habitatmap 2020	1	NA	NA	NA	NA	228797.591973471	208366.113583292	0.352933615446091	0	0	1	147	2014
638582_2	50970230	638582	0	0	6230_ha	534912_v2016	100	assessment/habitatmap 2020	0	18816	0	0	1	212154.2	208764.2	0.725150465965271	1	1	1	1510	2015
63866049_1	63866049	NA	1	1	9120	388199_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	86937.2	204667.4	0.281564623117447	0	0	1	159	2015
638674_1	638674	638674	1	0	2310	562168_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	226173.591973471	193102.113583292	0.461718440055847	0	0	0	086	2008
638674_1	638674	638674	1	0	4010	562168_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	226173.591973471	193102.113583292	0.461718440055847	0	0	1	086	2008
638694_1	638694	638694	1	0	9190	516365_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	215517.591973471	184494.113583292	0.276504456996918	0	0	1	179	2017
6389361_2	18972273	6389361	0	0	2190_overig	516848_v2020	80	assessment/habitatmap 2020	0	18850	0	0	1	39894.3	208536.8	0.539445042610168	1	1	1	199	2019
6390742_1	6390742	6390742	0	0	6230_hmo	592433_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	179229.591973471	208718.113583292	0.499534696340561	0	0	1	156	2015
6393782_1	6393782	6393782	1	0	6230_ha	381155_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	216893.591973471	197454.113583292	0.855100035667419	0	0	0	199	2019
6395497_1	6395497	6395497	1	0	6230_ha	473208_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	128637.591973471	214542.113583292	0.278627544641495	0	0	1	156	2015
