"";"point_code";"legacy_site";"main_type";"type";"phab";"polygon_id";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"panel";"jaar_opname_c2";"x_coord";"y_coord";"db_ref";"recording_givid"
"143";"15070_1";FALSE;"4010";"4010";90;"534705_v2016";1;15070;15070;FALSE;NA;TRUE;FALSE;1;NA;159101,6;227182,1;NA;NA
"144";"156022_1";FALSE;"2310";"2310";70;"473105_v2018";0;156022;156022;FALSE;NA;TRUE;FALSE;2;NA;213117,591973471;210446,113583292;NA;NA
"145";"170834_1";FALSE;"2330";"2330_bu";75;"304118_v2016";0;170834;170834;FALSE;NA;TRUE;TRUE;2;NA;236541,6;195982,1;NA;NA
"146";"22_1";FALSE;"2130";"2130_hd";NA;"507103_v2018";1;10082997;22;TRUE;2019-10-14;TRUE;TRUE;1;2023;65213,6;224302,1;"10082997";"circle: IV2020041014344316; square: IV2020041014580548"
"147";"220725_1";FALSE;"1330";"1330_da";90;"589256_v2014";1;220725;220725;FALSE;NA;TRUE;TRUE;1;NA;79869,591973471;228846,113583292;NA;NA
"148";"22290_1";FALSE;"2310";"2310";100;"638090_v2020";1;22290;22290;FALSE;NA;TRUE;FALSE;1;NA;218717,591973471;203950,113583292;NA;NA
"149";"2371634_2";FALSE;"6410";"6410_mo";20;"321195_v2020";0;38875186;2371634;TRUE;2016-07-18;TRUE;TRUE;2;2024;219637,5;172037,1;"2371634";"circle: IV2017022009530029; square: IV2017022010250767"
"150";"2541138_1";FALSE;"7140";"7140_meso";40;"647731_v2014";0;2541138;2541138;TRUE;2020-07-23;TRUE;FALSE;2;2024;239389,6;189518,1;"2541138";"circle: IV2021010409200790; square: IV2021010409345523"
"151";"28658_1";FALSE;"4030";"4030";100;"417402_v2020";1;28658;28658;FALSE;NA;TRUE;FALSE;1;NA;240317,6;185614,1;NA;NA
"152";"29202_1";FALSE;"6510";"6510_hu";50;"608861_v2020";0;29202;29202;FALSE;NA;TRUE;TRUE;1;NA;227229,6;215022,1;NA;NA
"153";"379222_1";FALSE;"6230";"6230_hn";100;"412737_v2020";0;379222;379222;FALSE;NA;TRUE;TRUE;3;NA;183805,59;189486,11;NA;NA
"154";"47666_1";FALSE;"4030";"4030";100;"587429_v2014";0;47666;47666;FALSE;NA;TRUE;FALSE;2;NA;227453,6;184942,1;NA;NA
"155";"498886_2";FALSE;"6410";"6410_mo";70;"571241_v2018";1;498886;498886;TRUE;2016-08-25;TRUE;TRUE;1;2023;164509,7;178543,6;"498886";"circle: IV2017021413520341; square: IV2017021414091295"
"156";"51410_1";FALSE;"2330";"2330_bu";70;"594494_v2020";1;51410;51410;FALSE;NA;TRUE;TRUE;1;NA;219293,6;200782,1;NA;NA
"157";"65281_1";FALSE;"6230";"6230_hn";50;"537565_v2018";1;65281;65281;TRUE;2021-07-06;TRUE;TRUE;3;2026;62173,6;204430,3;"65281";"circle: IV2022032313595677; square: IV2022032314024866"
"158";"70833_1";TRUE;"2160";"2160";95;"511729_v2020";1;5969073;70833;TRUE;2020-08-27;TRUE;FALSE;2;2024;23695,5;199577,6;"wn_29";"circle: IV2021020813375412; square: IV2021020813433421"
"159";"105_1";FALSE;"2170";"2170";55;"561267_v2018";1;12644145;105;TRUE;2018-08-24;TRUE;FALSE;1;2023;32861,6;203694,1;"12644145";"circle: IV2019021816464213; square: IV2019021816515851"
"160";"126769_1";FALSE;"2190";"2190_mp";100;"624541_v2014";1;126769;126769;FALSE;NA;TRUE;FALSE;1;NA;32349,591973471;204046,113583292;NA;NA
"161";"1498805_2";FALSE;"1330";"1330_hpr";100;"474951_v2016";0;1498805;1498805;TRUE;2019-10-29;TRUE;TRUE;1;2023;69912,4;219730,1;"1498805";"circle: IV2020041112405710; square: IV2020041112490749"
"162";"17_1";TRUE;"2120";"2120";75;"606676_v2018";1;33402417;17;TRUE;2019-10-23;TRUE;FALSE;1;2023;29796,3;203375,9;"10038833";"circle: IV2020031619445734; square: IV2020031620082049"
"163";"170798_2";FALSE;"7140";"7140_oli";50;"478575_v2016";1;170798;170798;TRUE;2016-09-13;TRUE;TRUE;1;2022;196053,9;228213,1;"170798";"circle: IV2017020318560367; square: IV2017020319064156"
"164";"170834_1";FALSE;"2310";"2310";25;"304118_v2016";0;170834;170834;FALSE;NA;TRUE;FALSE;2;NA;236541,591973471;195982,113583292;NA;NA
"165";"213366_1";FALSE;"2330";"2330_bu";100;"473051_v2018";0;213366;213366;FALSE;NA;TRUE;TRUE;2;NA;214237,591973471;213038,113583292;NA;NA
"166";"23538_1";FALSE;"4010";"4010";30;"342371_v2020";1;23538;23538;FALSE;NA;TRUE;FALSE;1;NA;240637,6;181550,1;NA;NA
"167";"23762_1";FALSE;"2310";"2310";100;"317096_v2016";1;23762;23762;FALSE;NA;TRUE;FALSE;1;NA;226109,6;194286,1;NA;NA
"168";"240433_1";FALSE;"2180";"2180";NA;NA;1;240433;240433;TRUE;2020-09-16;TRUE;FALSE;2;2024;36893,6;206734,1;"240433";"circle: IV2020122314440629; square: IV2020122315100049"
"169";"25_1";TRUE;"2130";"2130_hd";95;"497795_v2020";1;64892721;25;TRUE;2019-10-23;TRUE;TRUE;1;2023;33628,1;203013,6;"10104625";"circle: IV2020040718225855; square: IV2020040718364614"
"170";"265781_1";FALSE;"1330";"1330_da";100;"589478_v2014";1;265781;265781;FALSE;NA;TRUE;TRUE;1;NA;79549,591973471;228078,113583292;NA;NA
"171";"29622_1";FALSE;"4030";"4030";100;"639303_v2020";1;29622;29622;FALSE;NA;TRUE;FALSE;1;NA;217117,591973471;199886,113583292;NA;NA
"172";"3008870_2";FALSE;"6410";"6410_mo";65;"599161_v2014";0;51767654;3008870;TRUE;2015-07-07;TRUE;TRUE;1;2023;197410,1;167375;"3008870";"circle: IV2017022112283578; square: IV2017022112545290"
"173";"30153_1";FALSE;"6510";"6510_hu";70;"573038_v2014";0;30153;30153;FALSE;NA;TRUE;TRUE;1;NA;102045,6;194574,1;NA;NA
"174";"412726_2";FALSE;"6230";"6230_ha";NA;"358613_v2020";0;412726;412726;TRUE;2019-05-23;TRUE;TRUE;1;2023;198749,4;188151,5;"412726";"circle: IV2020022714231094; square: IV2020022714374375"
"175";"49618_1";FALSE;"4030";"4030";30;"626838_v2014";0;49618;49618;FALSE;NA;TRUE;FALSE;2;NA;233469,6;188238,1;NA;NA
"176";"522710_1";FALSE;"6410";"6410_mo";100;"640729_v2020";1;522710;522710;TRUE;2021-08-17;TRUE;TRUE;3;2026;179709,6;214190,1;"522710";"circle: IV2022031712335259; square: IV2022031713202316"
"177";"55518_1";FALSE;"2330";"2330_dw";100;"595830_v2020";1;55518;55518;FALSE;NA;TRUE;TRUE;1;NA;162205,591973471;225326,113583292;NA;NA
"178";"65526_1";FALSE;"6230";"6230_ha";100;"500336_v2018";1;65526;65526;TRUE;2022-08-24;TRUE;TRUE;3;2027;187645,6;217102,1;"65526";"circle: IV2022092720593285; square: IV2022092721013805"
"179";"87217_1";TRUE;"2160";"2160";94;"645478_v2020";1;22946993;87217;TRUE;2020-09-22;TRUE;FALSE;2;2024;24176,4;198354,9;"wz_24";"circle: IV2020122415564970; square: IV2020122416000878"
"180";"91186_1";FALSE;"6510";"6510_hu";75;"261599_v2020";1;91186;91186;FALSE;NA;TRUE;TRUE;1;NA;218717,592;175694,1136;NA;NA
"181";"107_2";FALSE;"2170";"2170";40;"561349_v2018";1;13070129;107;TRUE;2018-09-20;TRUE;FALSE;1;2023;32453,9;202920,6;"13070129";"circle: IV2019022017210446; square: IV2019022017234989"
"182";"110385_1";FALSE;"2160";"2160";100;"644211_v2014";1;110385;110385;TRUE;2020-07-15;TRUE;FALSE;2;2024;33597,6;203438,1;"110385";"circle: IV2021011409540831; square: IV2021011411424030"
"183";"1629877_1";FALSE;"1330";"1330_hpr";100;"438790_v2018";0;1629877;1629877;FALSE;NA;TRUE;TRUE;1;NA;69277,59;220110,11;NA;NA
"184";"216438_2";FALSE;"2330";"2330_bu";60;"473150_v2018";0;16993654;216438;FALSE;NA;TRUE;TRUE;2;NA;215605,088;211723,117;NA;NA
"185";"222518_1";FALSE;"7140";"7140_meso";NA;"449874_v2018";1;222518;222518;TRUE;2017-07-25;TRUE;TRUE;2;2025;192733,5;189902,3;"222518";"circle: IV2018031010111411; square: IV2018031010191687"
"186";"250033_1";TRUE;"2180";"2180";70;"152749_v2020";1;17289393;250033;TRUE;2020-09-17;TRUE;FALSE;2;2024;24016,3;196389,9;"ca_06";"circle: IV2020122315372252; square: IV2020122315393420"
"187";"27_2";FALSE;"2120";"2120";100;"497221_v2020";1;44732209;27;TRUE;2019-10-21;TRUE;FALSE;1;2023;32300,6;204396,7;"10129201";"circle: IV2020031623083891; square: IV2020031623145130"
"188";"27090_1";FALSE;"2310";"2310";100;"409960_v2014";1;27090;27090;FALSE;NA;TRUE;FALSE;1;NA;227805,6;192878,1;NA;NA
"189";"272630_1";FALSE;"2310";"2310";90;"600727_v2018";0;272630;272630;FALSE;NA;TRUE;FALSE;2;NA;199901,592;213358,1136;NA;NA
"190";"28126_1";FALSE;"4010";"4010";100;"625244_v2020";1;28126;28126;FALSE;NA;TRUE;FALSE;1;NA;164541,6;227566,1;NA;NA
"191";"29654_1";FALSE;"4030";"4030";100;"480664_v2018";1;29654;29654;FALSE;NA;TRUE;FALSE;1;NA;179869,591973471;207918,113583292;NA;NA
"192";"299701_1";FALSE;"1330";"1330_hpr";100;"560666_v2018";1;299701;299701;TRUE;2017-09-29;TRUE;TRUE;2;2024;64253,9;219725,9;"299701";"circle: IV2017120108515000; square: IV2017120109032402"
"193";"3016210_1";FALSE;"6410";"6410_mo";30;"649530_v2014";0;3016210;3016210;TRUE;2015-06-23;TRUE;TRUE;1;2023;231709,3;212142,3;"3016210";"circle: IV2017021410455484; square: IV2017021411231990"
"194";"31297_1";FALSE;"6510";"6510_hu";100;"618134_v2014";0;31297;31297;FALSE;NA;TRUE;TRUE;1;NA;87453,6;199726,1;NA;NA
"195";"32_1";TRUE;"2130";"2130_hd";95;"507264_v2018";1;14548277;32;TRUE;2019-10-28;TRUE;TRUE;1;2023;77620,6;228447,1;"10157365";"circle: IV2020033014401027; square: IV2020033015003401"
"196";"414897_2";FALSE;"2190";"2190_overig";69;"166807_v2020";1;414897;414897;TRUE;2021-07-26;TRUE;TRUE;2;2025;22749,59;198318,11;"414897";NA
"197";"470546_1";FALSE;"6230";"6230";55;"598787_v2014";0;470546;470546;TRUE;2021-07-08;TRUE;FALSE;2;2025;227229,7;211246,1;"470546";"circle: IV2022032514214801; square: IV2022032515053478"
"198";"66486_1";FALSE;"6230";"6230_ha";NA;"639504_v2020";1;66486;66486;TRUE;2021-07-06;TRUE;TRUE;3;2026;215101,6;201518,2;"66486";"circle: IV2022032515502975; square: IV2022032516063754"
"199";"70582_1";FALSE;"2330";"2330_bu";100;"639358_v2020";1;70582;70582;FALSE;NA;TRUE;TRUE;1;NA;215869,6;199982,1;NA;NA
"200";"742450_2";FALSE;"6410";"6410_mo";100;"329209_v2016";1;17519666;742450;TRUE;2016-06-16;TRUE;TRUE;1;2023;221704,8;175515,1;"742450";"circle: IV2017022410260914; square: IV2017022410371769"
"201";"89310_1";FALSE;"4030";"4030";100;"511388_v2018";0;89310;89310;FALSE;NA;TRUE;FALSE;2;NA;166717,6;219630,1;NA;NA
"202";"127218_1";FALSE;"6510";"6510_hu";30;"597627_v2014";1;127218;127218;FALSE;NA;TRUE;TRUE;1;NA;236381,6;174958,1;NA;NA
"203";"127218_2";FALSE;"6510";"6510_hu";30;"597627_v2014";1;127218;127218;FALSE;NA;TRUE;TRUE;1;NA;236382,528;174962,002;NA;NA
"204";"108_2";FALSE;"2170";"2170";55;"561267_v2018";1;21950257;108;TRUE;2018-08-24;TRUE;FALSE;2;2024;32972,7;203881,6;"13561649";"circle: IV2019021813401634; square: IV2019021813445547"
"205";"130865_2";FALSE;"2160";"2160";80;"511568_v2020";1;1638193;130865;TRUE;2021-08-10;TRUE;FALSE;2;2025;31677,4;203662,4;"130865";"circle: IV2022031620244735; square: IV2022031620295649"
"206";"1653761_1";FALSE;"1330";"1330_hpr";NA;"588952_v2016";0;1653761;1653761;TRUE;2020-08-18;TRUE;TRUE;2;2024;56989,4;213325,2;"1653761";"circle: IV2021012613043268; square: IV2021012613144954"
"207";"230774_1";FALSE;"2330";"2330_bu";100;"533349_v2020";0;230774;230774;FALSE;NA;TRUE;TRUE;2;NA;212285,591973471;214606,113583292;NA;NA
"208";"255153_1";FALSE;"2180";"2180";98;"490473_v2020";1;255153;255153;TRUE;2020-09-21;TRUE;FALSE;2;2024;25373,6;199310,1;"255153";"circle: IV2020113016470340; square: IV2020113016571783"
"209";"267986_2";FALSE;"7140";"7140_meso";100;"415510_v2020";1;923346;267986;TRUE;2016-09-13;TRUE;TRUE;1;2023;222937,7;187353,6;"267986";"circle: IV2017021513174412; square: IV2017021513305863"
"210";"27602_1";FALSE;"2310";"2310";100;"587432_v2014";1;27602;27602;FALSE;NA;TRUE;FALSE;1;NA;229373,579;194638,1;NA;NA
"211";"28_2";FALSE;"2120";"2120";76;"645479_v2020";1;9540785;28;TRUE;2019-11-04;TRUE;FALSE;1;2023;23290,2;198565,6;"10130609";"circle: IV2020031521030647; square: IV2020031521074867"
"212";"282230_1";FALSE;"2310";"2310";70;"473105_v2018";0;282230;282230;FALSE;NA;TRUE;FALSE;3;NA;212989,591973471;210030,113583292;NA;NA
"213";"31401_1";FALSE;"6510";"6510_hu";100;"169330_v2020";0;31401;31401;FALSE;NA;TRUE;TRUE;1;NA;126269,6;189422,1;NA;NA
"214";"3160082_1";FALSE;"6410";"6410_mo";NA;"551233_v2018";0;3160082;3160082;TRUE;2019-07-03;TRUE;FALSE;3;2027;231037,6;204366,3;"3160082";"square: IV2020031719185827; circle: IV2020031719424607"
"215";"33_1";TRUE;"2130";"2130_hd";10;"639672_v2014";1;16057781;33;TRUE;2019-10-17;TRUE;TRUE;1;2023;57993,3;220036,7;"10157493";"circle: IV2020032407075640; square: IV2020032407141512"
"216";"331317_1";FALSE;"1330";"1330_da";80;"589297_v2014";1;331317;331317;FALSE;NA;TRUE;TRUE;1;NA;80221,591973471;228494,113583292;NA;NA
"217";"33502_1";FALSE;"4010";"4010";100;"581731_v2018";1;33502;33502;FALSE;NA;TRUE;FALSE;1;NA;154717,6095;233262,077;NA;NA
"218";"38098_1";FALSE;"4030";"4030";100;"414172_v2020";1;38098;38098;FALSE;NA;TRUE;FALSE;1;NA;218973,591973471;196686,113583292;NA;NA
"219";"458037_1";TRUE;"2190";"2190_overig";NA;NA;1;40467765;458037;TRUE;2020-09-04;TRUE;TRUE;2;2024;78535,6;228097,4;"zw_31";"circle: IV2021020310360704; square: IV2021020311125571"
"220";"487606_1";FALSE;"6230";"6230_hmo";20;"603722_v2014";0;487606;487606;TRUE;2016-08-19;TRUE;TRUE;2;2024;209021,4;196782,3;"487606";"circle: IV2017020211023566; square: IV2017020211373000"
"221";"818374_2";FALSE;"6410";"6410_mo";100;"315546_v2020";1;17595590;818374;TRUE;2022-07-05;TRUE;TRUE;3;2027;162717,6;179694,1;"818374";"circle: IV2022091211043718; square: IV2022091211053798"
"222";"81985_1";FALSE;"6230";"6230_hmo";NA;"581425_v2016";1;81985;81985;TRUE;2018-06-12;TRUE;TRUE;2;2025;77789,4;196973,9;"81985";"circle: IV2018121811574327; square: IV2018121812191520"
"223";"82870_1";FALSE;"2330";"2330_bu";100;"639347_v2020";1;82870;82870;FALSE;NA;TRUE;TRUE;1;NA;216189,6;200590,1;NA;NA
"224";"89426_1";FALSE;"4030";"4030";100;"591900_v2014";0;89426;89426;FALSE;NA;TRUE;FALSE;3;NA;243229,6;191854,1;NA;NA
"225";"1062930_1";FALSE;"6410";"6410_mo";NA;"551233_v2018";1;1062930;1062930;TRUE;2016-07-28;TRUE;TRUE;1;2023;231069,6;204398,1;"1062930";"circle: IV2017021415534916; square: IV2017021416154407"
"226";"109_2";FALSE;"2170";"2170";40;"561349_v2018";1;13594417;109;TRUE;2018-09-20;TRUE;FALSE;2;2024;32306,8;203037,4;"13594417";"circle: IV2019021809512830; square: IV2019021809593611"
"227";"140465_1";TRUE;"2160";"2160";94;"645478_v2020";1;24650929;140465;TRUE;2021-08-24;TRUE;FALSE;2;2025;24296,2;198773,9;"wo_03";"circle: IV2022051222053917; square: IV2022051222082464"
"228";"151830_1";FALSE;"6510";"6510_hu";70;"417830_v2020";1;151830;151830;FALSE;NA;TRUE;TRUE;1;NA;165661,6;187694,1;NA;NA
"229";"2018749_1";FALSE;"1330";"1330_hpr";80;"686298_v2014";0;2018749;2018749;TRUE;2020-10-15;TRUE;FALSE;2;2024;139677;220077,7;"2018749";"circle: IV2021012516174650; square: IV2021012516232562"
"230";"256177_1";FALSE;"2180";"2180";100;"536936_v2018";1;256177;256177;TRUE;2022-09-07;TRUE;FALSE;3;2026;27645,6;199726,1;"256177";NA
"231";"261750_1";FALSE;"2330";"2330_bu";50;"551733_v2016";0;261750;261750;FALSE;NA;TRUE;TRUE;2;NA;211037,591973471;209966,113583292;NA;NA
"232";"271030_1";FALSE;"7140";"7140_meso";80;"555618_v2018";1;271030;271030;TRUE;2016-09-15;TRUE;TRUE;1;2023;213918,1;187917,9;"271030";"circle: IV2017021515354295; square: IV2017021515505552"
"233";"28370_1";FALSE;"2310";"2310";100;"472898_v2018";1;28370;28370;FALSE;NA;TRUE;FALSE;1;NA;224925,6;189998,1;NA;NA
"234";"287094_1";FALSE;"2310";"2310";70;"473111_v2018";0;287094;287094;FALSE;NA;TRUE;FALSE;3;NA;212541,592;210542,1136;NA;NA
"235";"29_2";FALSE;"2120";"2120";55;"560857_v2018";1;10138801;29;TRUE;2019-10-31;TRUE;FALSE;1;2023;24354,7;200263,1;"10138801";"circle: IV2020031522375705; square: IV2020031522385208"
"236";"31797_1";FALSE;"6510";"6510_hu";100;"421584_v2014";0;31797;31797;FALSE;NA;TRUE;TRUE;1;NA;76221,6;219246,1;NA;NA
"237";"33985_1";FALSE;"4010";"4010";80;"431950_v2018";1;33985;33985;FALSE;NA;TRUE;FALSE;1;NA;86717,59197;205166,1136;NA;NA
"238";"34_2";FALSE;"2130";"2130_hd";20;"511568_v2020";1;10157873;34;TRUE;2019-10-23;TRUE;TRUE;1;2023;31763,4;203574;"10157873";"circle: IV2020040609581482; square: IV2020040610071733"
"239";"341809_1";FALSE;"1330";"1330_da";100;"517505_v2020";1;341809;341809;FALSE;NA;TRUE;TRUE;1;NA;35773,591973471;205486,113583292;NA;NA
"240";"3560662_1";FALSE;"6410";"6410_mo";100;"610941_v2020";0;3560662;3560662;FALSE;NA;TRUE;FALSE;2;NA;175581,591973471;211982,113583292;NA;NA
"241";"38610_1";FALSE;"4030";"4030";40;"306108_v2016";1;38610;38610;FALSE;NA;TRUE;FALSE;1;NA;224573,591973471;186798,113583292;NA;NA
"242";"606390_1";FALSE;"6230";"6230_hn";20;"647565_v2014";0;606390;606390;TRUE;2016-08-19;TRUE;TRUE;2;2024;208157,6;197486,1;"606390";"circle: IV2017020211533870; square: IV2017020212290721"
"243";"634673_1";FALSE;"2190";"2190_overig";100;"451175_v2014";1;634673;634673;FALSE;NA;TRUE;TRUE;1;NA;33597,6;203630,1;NA;NA
"244";"87250_2";FALSE;"6230";"6230_hn";20;"421328_v2020";1;349394;87250;TRUE;2016-09-09;TRUE;TRUE;1;2023;220105,4;196806,7;"87250";"circle: IV2017013013060304; square: IV2017013013143717"
"245";"91410_1";FALSE;"2330";"2330_bu";100;"472793_v2018";1;91410;91410;FALSE;NA;TRUE;TRUE;1;NA;222621,591973471;216942,113583292;NA;NA
"246";"92126_1";FALSE;"4030";"4030";100;"104655_v2014";0;92126;92126;FALSE;NA;TRUE;FALSE;3;NA;154109,6;226190,1;NA;NA
"247";"110_2";FALSE;"2170";"2170";55;"561267_v2018";1;32681777;110;TRUE;2018-09-18;TRUE;FALSE;2;2024;33318;203982;"13823793";"circle: IV2019021816153672; square: IV2019021816195603"
"248";"120530_1";FALSE;"4030";"4030";100;"473818_v2018";0;120530;120530;FALSE;NA;TRUE;FALSE;3;NA;224765,6;186926,1;NA;NA
"249";"1286278_2";FALSE;"6410";"6410_mo";NA;"420093_v2020";1;1286278;1286278;TRUE;2015-06-25;TRUE;TRUE;1;2022;180219,8;185028,2;"1286278";"circle: IV2017021018002273; square: IV2017021018144986"
"250";"147249_1";TRUE;"2160";"2160";10;"638411_v2014";1;47590961;147249;TRUE;2021-08-18;TRUE;FALSE;2;2025;29737,2;202298;"dp_09";"circle: IV2022051014311949; square: IV2022051014355786"
"251";"170182_1";FALSE;"6510";"6510_hu";100;"540904_v2018";1;170182;170182;FALSE;NA;TRUE;FALSE;1;NA;166525,592;178478,1136;NA;NA
"252";"2028213_1";FALSE;"1330";"1330_hpr";100;"474249_v2016";0;2028213;2028213;FALSE;NA;TRUE;FALSE;2;NA;63613,59;220750,11;NA;NA
"253";"273717_1";FALSE;"2180";"2180";100;"587725_v2018";1;273717;273717;TRUE;2020-09-07;TRUE;FALSE;2;2024;77277,6;226958,1;"273717";"circle: IV2020120215071324; square: IV2020120215103764"
"254";"276438_1";FALSE;"2330";"2330";50;"560322_v2020";0;276438;276438;FALSE;NA;TRUE;FALSE;1;NA;185597,591973471;208590,113583292;NA;NA
"255";"282614_2";FALSE;"7140";"7140_meso";100;"515532_v2018";1;282614;282614;TRUE;2016-09-14;TRUE;TRUE;2;2024;189107,8;217774,4;"282614";"circle: IV2017020318100730; square: IV2017020318234508"
"256";"292822_1";FALSE;"2310";"2310";100;"475420_v2018";0;292822;292822;FALSE;NA;TRUE;FALSE;3;NA;183901,592;210062,1136;NA;NA
"257";"29302_1";FALSE;"2310";"2310";100;"638874_v2020";1;29302;29302;FALSE;NA;TRUE;FALSE;1;NA;218109,591973471;203630,113583292;NA;NA
"258";"31_2";FALSE;"2120";"2120";100;"444735_v2016";1;10153777;31;TRUE;2018-07-16;TRUE;FALSE;1;2022;32956,7;204141,4;"10153777";"circle: IV2019032212064389; square: IV2019032212131981"
"259";"35090_1";FALSE;"4010";"4010";30;"472781_v2018";1;35090;35090;FALSE;NA;TRUE;FALSE;1;NA;223037,6665;217262,128;NA;NA
"260";"37_1";TRUE;"2130";"2130_hd";100;"511481_v2020";1;21706545;37;TRUE;2019-10-22;TRUE;TRUE;1;2023;35518,4;205927,4;"10172209";"circle: IV2020033015060990; square: IV2020040609463603"
"261";"4026418_2";FALSE;"6410";"6410_mo";20;"321195_v2020";0;32469042;4026418;TRUE;2016-06-18;TRUE;FALSE;2;2024;219697,4;172073,4;"4026418";"circle: IV2017021716013587; square: IV2017021717085050"
"262";"42934_1";FALSE;"4030";"4030";100;"414785_v2020";1;42934;42934;FALSE;NA;TRUE;FALSE;1;NA;213949,6;198350,1;NA;NA
"263";"437685_2";FALSE;"1330";"1330_hpr";NA;"474031_v2016";1;22195637;437685;TRUE;2015-08-06;TRUE;TRUE;1;2022;62428,2;220892,1;"437685";"circle: IV2017011212535658; square: IV2017011214394174"
"264";"654598_2";FALSE;"6230";"6230_ha";100;"489000_v2018";0;53083398;654598;TRUE;2016-08-25;TRUE;TRUE;1;2023;166880,8;164038,4;"654598";"circle: IV2017021414213854; square: IV2017021414350820"
"265";"788593_1";FALSE;"2190";"2190_mp";100;"624526_v2014";1;788593;788593;FALSE;NA;TRUE;FALSE;1;NA;53085,6;217230,1;NA;NA
"266";"89810_1";FALSE;"6230";"6230_ha";10;"409732_v2018";1;89810;89810;TRUE;2016-08-18;TRUE;TRUE;1;2022;224349,8;189934,1;"89810";"circle: IV2017012613001528; square: IV2017012613170767"
"267";"91510_1";FALSE;"2330";"2330_bu";100;"510043_v2018";1;91510;91510;FALSE;NA;TRUE;TRUE;1;NA;214045,6;215502,1;NA;NA
"268";"38545_1";FALSE;"6510";"6510_hua";70;"173695_v2020";0;38545;38545;FALSE;NA;TRUE;TRUE;1;NA;37917,6;183982,1;NA;NA
"269";"38545_2";FALSE;"6510";"6510_hua";70;"173695_v2020";0;38545;38545;FALSE;NA;TRUE;TRUE;1;NA;37918,266;183977,96;NA;NA
"270";"111_2";FALSE;"2170";"2170";40;"561349_v2018";1;13889329;111;TRUE;2018-09-20;TRUE;FALSE;2;2024;32452,4;203366,6;"13889329";"circle: IV2019022013124861; square: IV2019022013161788"
"271";"115334_1";FALSE;"6230";"6230_hn";100;"412468_v2020";1;115334;115334;FALSE;NA;TRUE;TRUE;1;NA;172765,591973471;170254,113583292;NA;NA
"272";"124278_1";FALSE;"2330";"2330_bu";100;"510055_v2018";1;124278;124278;FALSE;NA;TRUE;TRUE;1;NA;214109,6;216238,1;NA;NA
"273";"128722_1";FALSE;"4030";"4030";100;"591763_v2014";0;128722;128722;FALSE;NA;TRUE;FALSE;3;NA;226685,591973471;186318,113583292;NA;NA
"274";"152753_1";TRUE;"2160";"2160";89;"169975_v2020";1;13259953;152753;TRUE;2022-09-06;TRUE;FALSE;3;2026;22884,9;198322,3;"152753";NA
"275";"1583446_1";FALSE;"6410";"6410_mo";50;"449238_v2018";1;1583446;1583446;TRUE;2016-07-19;TRUE;TRUE;1;2023;184605,3;185966,1;"1583446";"circle: IV2017022011083153; square: IV2017022011205318"
"276";"2178497_1";FALSE;"1330";"1330_hpr";100;"474955_v2016";0;2178497;2178497;FALSE;NA;TRUE;FALSE;3;NA;76125,59;215470,11;NA;NA
"277";"278902_1";FALSE;"2330";"2330_bu";2;"573150_v2018";0;278902;278902;FALSE;NA;TRUE;TRUE;2;NA;213981,6;213166,1;NA;NA
"278";"300918_1";FALSE;"7140";"7140_meso";30;"489618_v2018";1;300918;300918;TRUE;2021-07-19;TRUE;TRUE;3;2027;206621,6;204078,2;"300918";"circle: IV2022030815014028; square: IV2022030820022362"
"279";"317814_1";FALSE;"2310";"2310";100;"500144_v2018";0;317814;317814;FALSE;NA;TRUE;FALSE;3;NA;214877,591973471;216910,113583292;NA;NA
"280";"32466_1";FALSE;"2310";"2310";90;"559617_v2014";1;32466;32466;FALSE;NA;TRUE;FALSE;1;NA;224797,6;193358,1;NA;NA
"281";"369841_1";FALSE;"2180";"2180";98;"490473_v2020";1;369841;369841;TRUE;2022-08-12;TRUE;FALSE;3;2026;25693,6;198894,1;"369841";NA
"282";"38_2";FALSE;"2130";"2130_hd";40;"581354_v2014";1;10184117;38;TRUE;2019-10-17;TRUE;TRUE;1;2023;55577,1;218674,3;"10184117";"circle: IV2020032506172393; square: IV2020032506350318"
"283";"40146_1";FALSE;"4010";"4010";70;"565647_v2014";1;40146;40146;FALSE;NA;TRUE;FALSE;1;NA;224797,590666667;195022,112666667;NA;NA
"284";"4057446_2";FALSE;"6410";"6410_mo";65;"599161_v2014";0;15591782;4057446;TRUE;2015-07-07;TRUE;FALSE;1;2023;197338,9;167316,5;"4057446";"circle: IV2017022115074420; square: IV2017022115375527"
"285";"44626_1";FALSE;"4030";"4030";100;"423933_v2020";1;44626;44626;FALSE;NA;TRUE;FALSE;1;NA;238205,6;186638,1;NA;NA
"286";"455349_2";FALSE;"1330";"1330_hpr";100;"477932_v2018";1;455349;455349;TRUE;2015-08-03;TRUE;TRUE;1;2022;63613,8;221017,3;"455349";"circle: IV2017010610523940; square: IV2017010612064228"
